Age,Gender,Department,JobRole,TenureYears,MonthlyIncome_raw,MonthlyIncome_normalized,TotalAllowances,Attendance_LateCount,Attendance_AbsentCount,Attendance_HalfDayCount,Leave_TotalDaysApproved,Leave_RequestCount,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,Attrition,Attrition_binary,DataSource,SampleWeight,event,profession,traffic,coach,head_gender,greywage,way,extraversion,independ,selfcontrol,anxiety,novator
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,13000.0,1.2136411527121789,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,13000.0,1.2136411527121789,,,,,,,2.0,2.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,13000.0,1.2136411527121789,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,7500.0,0.13149912986577209,,,,,,,2.0,1.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,18000.0,2.1974066280270943,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,7.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,13000.0,1.2136411527121789,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,13000.0,1.2136411527121789,,,,,,,2.0,2.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,1.0,1.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,2.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,3.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,13000.0,1.2136411527121789,,,,,,,2.0,1.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,7500.0,0.13149912986577209,,,,,,,1.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,1.0,1.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,3.0,3.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,7500.0,0.13149912986577209,,,,,,,1.0,1.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,3.0,1.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,7500.0,0.13149912986577209,,,,,,,2.0,1.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,1.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,7500.0,0.13149912986577209,,,,,,,1.0,1.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,13.0,7500.0,0.13149912986577209,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,3.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,7.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,13000.0,1.2136411527121789,,,,,,,2.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Female,,,28.0,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Male,,,13.0,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,3.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,7.5,7500.0,0.13149912986577209,,,,,,,3.0,2.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,13.0,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,1.0,1.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,3.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,3.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Male,,,13.0,13000.0,1.2136411527121789,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,7.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,3.0,1.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,3.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,13000.0,1.2136411527121789,,,,,,,3.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,3.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,13000.0,1.2136411527121789,,,,,,,1.0,3.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,3.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,3.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,3.0,1.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,3.0,1.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,3.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,13.0,7500.0,0.13149912986577209,,,,,,,3.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Male,,,18.0,13000.0,1.2136411527121789,,,,,,,3.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Male,,,13.0,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,13.0,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,7.5,2500.0,-0.8522663454491431,,,,,,,3.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,2.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,1.0,3.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,3.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,1.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,3.0,2.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,7.5,13000.0,1.2136411527121789,,,,,,,1.0,2.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,1.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,3.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,7.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,13.0,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,3.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,2.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,3.0,2.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,13.0,2500.0,-0.8522663454491431,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Male,,,18.0,7500.0,0.13149912986577209,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,13.0,7500.0,0.13149912986577209,,,,,,,1.0,2.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,1.0,1.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,3.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,1.0,1.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Female,,,7.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,3.0,2.0,1.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Male,,,2.5,13000.0,1.2136411527121789,,,,,,,3.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,7500.0,0.13149912986577209,,,,,,,3.0,1.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,3.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,3.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Female,,,23.0,13000.0,1.2136411527121789,,,,,,,3.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,18000.0,2.1974066280270943,,,,,,,2.0,1.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,23.0,13000.0,1.2136411527121789,,,,,,,3.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,2.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,31000.0,4.755196863845874,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,3.0,3.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,7500.0,0.13149912986577209,,,,,,,3.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Female,,,7.5,18000.0,2.1974066280270943,,,,,,,2.0,3.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,7.5,2500.0,-0.8522663454491431,,,,,,,3.0,3.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Female,,,18.0,13000.0,1.2136411527121789,,,,,,,3.0,3.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Female,,,7.5,7500.0,0.13149912986577209,,,,,,,1.0,2.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,3.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,13.0,13000.0,1.2136411527121789,,,,,,,2.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,3.0,3.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,23.0,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Male,,,18.0,13000.0,1.2136411527121789,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Male,,,7.5,13000.0,1.2136411527121789,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,18000.0,2.1974066280270943,,,,,,,2.0,1.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,1.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,3.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,7.5,2500.0,-0.8522663454491431,,,,,,,1.0,3.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,13.0,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,13.0,2500.0,-0.8522663454491431,,,,,,,3.0,3.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,13.0,2500.0,-0.8522663454491431,,,,,,,3.0,2.0,3.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
45.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,3.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,1.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,13.0,2500.0,-0.8522663454491431,,,,,,,1.0,2.0,2.0, Yes,1.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,2.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,3.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Female,,,7.5,2500.0,-0.8522663454491431,,,,,,,1.0,2.0,1.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Male,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
25.5,Female,,,7.5,7500.0,0.13149912986577209,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
35.5,Male,,,7.5,2500.0,-0.8522663454491431,,,,,,,2.0,2.0,2.0, No,0.0,Saudi_Real,2.0,,,,,,,,,,,,
